1098,0,1992,1982,0.33,0.46,0.14,0.77,1.44,3.4
1098,0,1992,1983,0.25,0.37,-0.11,1.12,0.92,2.05
1098,0,1992,1984,0.3,0.25,-0.08,0.78,0.97,1.89
1098,0,1992,1985,0.25,0.18,0.07,0.65,0.99,2.18
1098,0,1992,1986,0.21,0.14,0.01,0.64,0.97,1.84
1098,0,1992,1987,0.22,0.21,-0.02,1.08,1.04,2.2
1098,0,1992,1988,0.23,0.01,-0.03,0.93,1.37,2.12
1098,0,1992,1989,0.23,0.04,0.04,1.02,1.4,2.49
1098,0,1992,1990,0.25,0.03,0.06,0.49,1.54,2.38
1098,0,1992,1991,0.28,0,0.03,0.76,1.49,2.38
1099,0,1992,1968,0.63,0.5,0.08,3.35,2.18,5.94
1099,0,1992,1969,0.67,0.44,-0.01,1.28,1.99,4.15
1099,0,1992,1970,0.61,0.43,0.06,0.8,2.22,4.21
1099,0,1992,1971,0.62,0.48,0.05,1.21,2.16,4.46
1099,0,1992,1972,0.65,0.45,0.07,0.79,2.08,4.18
1099,0,1992,1973,0.57,0.43,0.05,0.36,2.04,3.72
1099,0,1992,1974,0.51,0.42,0.17,0.34,2.07,4.02
1099,0,1992,1975,0.64,0.56,0.2,1.02,2.58,5.39
1099,0,1992,1976,0.6,0.56,0.17,1.93,1.98,5.2
1099,0,1992,1977,0.57,0.52,0.28,3.29,2.14,6.45
1099,0,1992,1978,0.48,0.4,0.28,1.79,1.88,5.01
1099,0,1992,1979,0.52,0.4,0.17,2.79,2.05,5.49
1099,0,1992,1980,0.52,0.41,0.24,3.12,2.1,5.96
1099,0,1992,1981,0.51,0.37,0.2,2.81,1.76,5.24
1099,0,1992,1982,0.56,0.36,0.16,2.4,2.05,5.19
1099,0,1992,1983,0.51,0.29,0.03,3.06,1.65,4.6
1099,0,1992,1984,0.53,0.2,0.14,2.56,1.99,4.91
1099,0,1992,1985,0.52,0.18,0.16,2.21,2.1,4.82
1099,0,1992,1986,0.57,0.17,0.11,2.28,2.07,4.73
1099,0,1992,1987,0.54,0.09,0.05,1.75,1.64,3.6
1099,0,1992,1988,0.51,0.02,0.05,1.17,1.77,3.29
1099,0,1992,1989,0.52,0.07,0.13,1.54,1.73,3.82
1099,0,1992,1990,0.57,0.1,0.13,0.74,1.5,3.18
1099,0,1992,1991,0.08,-0.05,-0.04,0.66,1.47,1.75
1104,0,1992,1970,0.45,0.25,0.14,3.09,1.18,4.39
1104,0,1992,1971,0.48,0.28,0.15,2.69,1.25,4.31
1104,0,1992,1972,0.4,0.26,0.14,3.59,1.14,4.61
1104,0,1992,1973,0.38,0.26,0.13,1.1,1.2,3.11
1104,0,1992,1974,0.39,0.29,0.16,1.01,1.24,3.23
